,Country,Climate,HouseType,RennovationDegree,Number
1115,NL,N,TH,003,NL.N.TH.05.Gen.ReEx.001.003
1116,NL,N,TH,001,NL.N.TH.06.Gen.ReEx.001.001
1117,NL,N,TH,003,NL.N.TH.06.Gen.ReEx.001.003
1118,NO,N,AB,001,NO.N.AB.01.Gen.ReEx.001.001
1119,NO,N,AB,002,NO.N.AB.01.Gen.ReEx.001.002
1120,NO,N,AB,003,NO.N.AB.01.Gen.ReEx.001.003
1121,NO,N,AB,001,NO.N.AB.02.Gen.ReEx.001.001
1122,NO,N,AB,002,NO.N.AB.02.Gen.ReEx.001.002
1123,NO,N,AB,003,NO.N.AB.02.Gen.ReEx.001.003
1124,NO,N,AB,001,NO.N.AB.03.Gen.ReEx.001.001
1125,NO,N,AB,002,NO.N.AB.03.Gen.ReEx.001.002
1126,NO,N,AB,003,NO.N.AB.03.Gen.ReEx.001.003
1127,NO,N,AB,001,NO.N.AB.04.Gen.ReEx.001.001
1128,NO,N,AB,002,NO.N.AB.04.Gen.ReEx.001.002
1129,NO,N,AB,003,NO.N.AB.04.Gen.ReEx.001.003
1130,NO,N,AB,001,NO.N.AB.05.Gen.ReEx.001.001
1131,NO,N,AB,002,NO.N.AB.05.Gen.ReEx.001.002
1132,NO,N,AB,003,NO.N.AB.05.Gen.ReEx.001.003
1133,NO,N,AB,001,NO.N.AB.06.Gen.ReEx.001.001
1134,NO,N,AB,002,NO.N.AB.06.Gen.ReEx.001.002
1135,NO,N,AB,003,NO.N.AB.06.Gen.ReEx.001.003
1136,NO,N,AB,001,NO.N.AB.07.Gen.ReEx.001.001
1137,NO,N,AB,002,NO.N.AB.07.Gen.ReEx.001.002
1138,NO,N,AB,003,NO.N.AB.07.Gen.ReEx.001.003
1139,NO,N,SFH,001,NO.N.SFH.01.Gen.ReEx.001.001
1140,NO,N,SFH,002,NO.N.SFH.01.Gen.ReEx.001.002
1141,NO,N,SFH,003,NO.N.SFH.01.Gen.ReEx.001.003
1142,NO,N,SFH,001,NO.N.SFH.02.Gen.ReEx.001.001
1143,NO,N,SFH,002,NO.N.SFH.02.Gen.ReEx.001.002
1144,NO,N,SFH,003,NO.N.SFH.02.Gen.ReEx.001.003
1145,NO,N,SFH,001,NO.N.SFH.03.Gen.ReEx.001.001
1146,NO,N,SFH,002,NO.N.SFH.03.Gen.ReEx.001.002
1147,NO,N,SFH,003,NO.N.SFH.03.Gen.ReEx.001.003
1148,NO,N,SFH,001,NO.N.SFH.04.Gen.ReEx.001.001
1149,NO,N,SFH,002,NO.N.SFH.04.Gen.ReEx.001.002
1150,NO,N,SFH,003,NO.N.SFH.04.Gen.ReEx.001.003
1151,NO,N,SFH,001,NO.N.SFH.05.Gen.ReEx.001.001
1152,NO,N,SFH,002,NO.N.SFH.05.Gen.ReEx.001.002
1153,NO,N,SFH,003,NO.N.SFH.05.Gen.ReEx.001.003
1154,NO,N,SFH,001,NO.N.SFH.06.Gen.ReEx.001.001
1155,NO,N,SFH,002,NO.N.SFH.06.Gen.ReEx.001.002
1156,NO,N,SFH,003,NO.N.SFH.06.Gen.ReEx.001.003
1157,NO,N,SFH,001,NO.N.SFH.07.Gen.ReEx.001.001
1158,NO,N,SFH,002,NO.N.SFH.07.Gen.ReEx.001.002
1159,NO,N,SFH,003,NO.N.SFH.07.Gen.ReEx.001.003
1160,NO,N,TH,001,NO.N.TH.01.Gen.ReEx.001.001
1161,NO,N,TH,002,NO.N.TH.01.Gen.ReEx.001.002
1162,NO,N,TH,003,NO.N.TH.01.Gen.ReEx.001.003
1163,NO,N,TH,001,NO.N.TH.02.Gen.ReEx.001.001
1164,NO,N,TH,002,NO.N.TH.02.Gen.ReEx.001.002
1165,NO,N,TH,003,NO.N.TH.02.Gen.ReEx.001.003
1166,NO,N,TH,001,NO.N.TH.03.Gen.ReEx.001.001
1167,NO,N,TH,002,NO.N.TH.03.Gen.ReEx.001.002
1168,NO,N,TH,003,NO.N.TH.03.Gen.ReEx.001.003
1169,NO,N,TH,001,NO.N.TH.04.Gen.ReEx.001.001
1170,NO,N,TH,002,NO.N.TH.04.Gen.ReEx.001.002
1171,NO,N,TH,003,NO.N.TH.04.Gen.ReEx.001.003
1172,NO,N,TH,001,NO.N.TH.05.Gen.ReEx.001.001
1173,NO,N,TH,002,NO.N.TH.05.Gen.ReEx.001.002
1174,NO,N,TH,003,NO.N.TH.05.Gen.ReEx.001.003
1175,NO,N,TH,001,NO.N.TH.06.Gen.ReEx.001.001
1176,NO,N,TH,002,NO.N.TH.06.Gen.ReEx.001.002
1177,NO,N,TH,003,NO.N.TH.06.Gen.ReEx.001.003
1178,NO,N,TH,001,NO.N.TH.07.Gen.ReEx.001.001
1179,NO,N,TH,002,NO.N.TH.07.Gen.ReEx.001.002
1180,NO,N,TH,003,NO.N.TH.07.Gen.ReEx.001.003
1181,PL,N,AB,001,PL.N.AB.03.Gen.ReEx.001.001
1182,PL,N,AB,002,PL.N.AB.03.Gen.ReEx.001.002
1183,PL,N,AB,003,PL.N.AB.03.Gen.ReEx.001.003
1184,PL,N,AB,001,PL.N.AB.04.Gen.ReEx.001.001
1185,PL,N,AB,002,PL.N.AB.04.Gen.ReEx.001.002
1186,PL,N,AB,003,PL.N.AB.04.Gen.ReEx.001.003
1187,PL,N,AB,001,PL.N.AB.05.Gen.ReEx.001.001
1188,PL,N,AB,002,PL.N.AB.05.Gen.ReEx.001.002
1189,PL,N,AB,003,PL.N.AB.05.Gen.ReEx.001.003
1190,PL,N,AB,001,PL.N.AB.06.Gen.ReEx.001.001
1191,PL,N,AB,002,PL.N.AB.06.Gen.ReEx.001.002
1192,PL,N,AB,003,PL.N.AB.06.Gen.ReEx.001.003
1193,PL,N,AB,001,PL.N.AB.07.Gen.ReEx.001.001
1194,PL,N,AB,002,PL.N.AB.07.Gen.ReEx.001.002
1195,PL,N,AB,003,PL.N.AB.07.Gen.ReEx.001.003
1196,PL,N,MFH,001,PL.N.MFH.01.Gen.ReEx.001.001
1197,PL,N,MFH,002,PL.N.MFH.01.Gen.ReEx.001.002
1198,PL,N,MFH,003,PL.N.MFH.01.Gen.ReEx.001.003
1199,PL,N,MFH,001,PL.N.MFH.02.Gen.ReEx.001.001
1200,PL,N,MFH,002,PL.N.MFH.02.Gen.ReEx.001.002
1201,PL,N,MFH,003,PL.N.MFH.02.Gen.ReEx.001.003
1202,PL,N,MFH,001,PL.N.MFH.03.Gen.ReEx.001.001
1203,PL,N,MFH,002,PL.N.MFH.03.Gen.ReEx.001.002
1204,PL,N,MFH,003,PL.N.MFH.03.Gen.ReEx.001.003
1205,PL,N,MFH,001,PL.N.MFH.04.Gen.ReEx.001.001
1206,PL,N,MFH,002,PL.N.MFH.04.Gen.ReEx.001.002
1207,PL,N,MFH,003,PL.N.MFH.04.Gen.ReEx.001.003
1208,PL,N,MFH,001,PL.N.MFH.05.Gen.ReEx.001.001
1209,PL,N,MFH,002,PL.N.MFH.05.Gen.ReEx.001.002
1210,PL,N,MFH,003,PL.N.MFH.05.Gen.ReEx.001.003
1211,PL,N,MFH,001,PL.N.MFH.06.Gen.ReEx.001.001
1212,PL,N,MFH,002,PL.N.MFH.06.Gen.ReEx.001.002
1213,PL,N,MFH,003,PL.N.MFH.06.Gen.ReEx.001.003
1214,PL,N,MFH,001,PL.N.MFH.07.Gen.ReEx.001.001
1215,PL,N,MFH,002,PL.N.MFH.07.Gen.ReEx.001.002
1216,PL,N,MFH,003,PL.N.MFH.07.Gen.ReEx.001.003
1217,PL,N,SFH,001,PL.N.SFH.01.Gen.ReEx.001.001
1218,PL,N,SFH,002,PL.N.SFH.01.Gen.ReEx.001.002
1219,PL,N,SFH,003,PL.N.SFH.01.Gen.ReEx.001.003
1220,PL,N,SFH,001,PL.N.SFH.02.Gen.ReEx.001.001
1221,PL,N,SFH,002,PL.N.SFH.02.Gen.ReEx.001.002
1222,PL,N,SFH,003,PL.N.SFH.02.Gen.ReEx.001.003
1223,PL,N,SFH,001,PL.N.SFH.03.Gen.ReEx.001.001
1224,PL,N,SFH,002,PL.N.SFH.03.Gen.ReEx.001.002
1225,PL,N,SFH,003,PL.N.SFH.03.Gen.ReEx.001.003
1226,PL,N,SFH,001,PL.N.SFH.04.Gen.ReEx.001.001
1227,PL,N,SFH,002,PL.N.SFH.04.Gen.ReEx.001.002
1228,PL,N,SFH,003,PL.N.SFH.04.Gen.ReEx.001.003
1229,PL,N,SFH,001,PL.N.SFH.05.Gen.ReEx.001.001
1230,PL,N,SFH,002,PL.N.SFH.05.Gen.ReEx.001.002
1231,PL,N,SFH,003,PL.N.SFH.05.Gen.ReEx.001.003
1232,PL,N,SFH,001,PL.N.SFH.06.Gen.ReEx.001.001
1233,PL,N,SFH,002,PL.N.SFH.06.Gen.ReEx.001.002
1234,PL,N,SFH,003,PL.N.SFH.06.Gen.ReEx.001.003
1235,PL,N,SFH,001,PL.N.SFH.07.Gen.ReEx.001.001
1236,PL,N,SFH,002,PL.N.SFH.07.Gen.ReEx.001.002
1237,PL,N,SFH,003,PL.N.SFH.07.Gen.ReEx.001.003
1238,PL,N,TH,001,PL.N.TH.01.Gen.ReEx.001.001
1239,PL,N,TH,002,PL.N.TH.01.Gen.ReEx.001.002
1240,PL,N,TH,003,PL.N.TH.01.Gen.ReEx.001.003
1241,PL,N,TH,001,PL.N.TH.02.Gen.ReEx.001.001
1242,PL,N,TH,002,PL.N.TH.02.Gen.ReEx.001.002
1243,PL,N,TH,003,PL.N.TH.02.Gen.ReEx.001.003
1244,PL,N,TH,001,PL.N.TH.03.Gen.ReEx.001.001
1245,PL,N,TH,002,PL.N.TH.03.Gen.ReEx.001.002
1246,PL,N,TH,003,PL.N.TH.03.Gen.ReEx.001.003
1247,PL,N,TH,001,PL.N.TH.04.Gen.ReEx.001.001
1248,PL,N,TH,002,PL.N.TH.04.Gen.ReEx.001.002
1249,PL,N,TH,003,PL.N.TH.04.Gen.ReEx.001.003
1250,PL,N,TH,001,PL.N.TH.05.Gen.ReEx.001.001
1251,PL,N,TH,002,PL.N.TH.05.Gen.ReEx.001.002
1252,PL,N,TH,003,PL.N.TH.05.Gen.ReEx.001.003
1253,PL,N,TH,001,PL.N.TH.06.Gen.ReEx.001.001
1254,PL,N,TH,002,PL.N.TH.06.Gen.ReEx.001.002
1255,PL,N,TH,003,PL.N.TH.06.Gen.ReEx.001.003
1256,PL,N,TH,001,PL.N.TH.07.Gen.ReEx.001.001
1257,PL,N,TH,002,PL.N.TH.07.Gen.ReEx.001.002
1258,PL,N,TH,003,PL.N.TH.07.Gen.ReEx.001.003
1259,RS,N,AB,001,RS.N.AB.01.Gen.ReEx.001.001
1260,RS,N,AB,002,RS.N.AB.01.Gen.ReEx.001.002
1261,RS,N,AB,003,RS.N.AB.01.Gen.ReEx.001.003
1262,RS,N,AB,001,RS.N.AB.02.Gen.ReEx.001.001
1263,RS,N,AB,002,RS.N.AB.02.Gen.ReEx.001.002
1264,RS,N,AB,003,RS.N.AB.02.Gen.ReEx.001.003
1265,RS,N,AB,001,RS.N.AB.03.Gen.ReEx.001.001
1266,RS,N,AB,002,RS.N.AB.03.Gen.ReEx.001.002
1267,RS,N,AB,003,RS.N.AB.03.Gen.ReEx.001.003
1268,RS,N,AB,001,RS.N.AB.04.Gen.ReEx.001.001
1269,RS,N,AB,002,RS.N.AB.04.Gen.ReEx.001.002
1270,RS,N,AB,003,RS.N.AB.04.Gen.ReEx.001.003
1271,RS,N,AB,001,RS.N.AB.05.Gen.ReEx.001.001
1272,RS,N,AB,002,RS.N.AB.05.Gen.ReEx.001.002
1273,RS,N,AB,003,RS.N.AB.05.Gen.ReEx.001.003
1274,RS,N,AB,001,RS.N.AB.06.Gen.ReEx.001.001
1275,RS,N,AB,002,RS.N.AB.06.Gen.ReEx.001.002
1276,RS,N,AB,003,RS.N.AB.06.Gen.ReEx.001.003
1277,RS,N,AB,001,RS.N.AB.07.Gen.ReEx.001.001
1278,RS,N,AB,002,RS.N.AB.07.Gen.ReEx.001.002
1279,RS,N,AB,003,RS.N.AB.07.Gen.ReEx.001.003
1280,RS,N,AB,001,RS.N.AB.08.Gen.ReEx.001.001
1281,RS,N,AB,002,RS.N.AB.08.Gen.ReEx.001.002
1282,RS,N,AB,003,RS.N.AB.08.Gen.ReEx.001.003
1283,RS,N,MFH,001,RS.N.MFH.01.Gen.ReEx.001.001
1284,RS,N,MFH,002,RS.N.MFH.01.Gen.ReEx.001.002
1285,RS,N,MFH,003,RS.N.MFH.01.Gen.ReEx.001.003
1286,RS,N,MFH,001,RS.N.MFH.02.Gen.ReEx.001.001
1287,RS,N,MFH,002,RS.N.MFH.02.Gen.ReEx.001.002
1288,RS,N,MFH,003,RS.N.MFH.02.Gen.ReEx.001.003
1289,RS,N,MFH,001,RS.N.MFH.03.Gen.ReEx.001.001
1290,RS,N,MFH,002,RS.N.MFH.03.Gen.ReEx.001.002
1291,RS,N,MFH,003,RS.N.MFH.03.Gen.ReEx.001.003
1292,RS,N,MFH,001,RS.N.MFH.04.Gen.ReEx.001.001
1293,RS,N,MFH,002,RS.N.MFH.04.Gen.ReEx.001.002
1294,RS,N,MFH,003,RS.N.MFH.04.Gen.ReEx.001.003
1295,RS,N,MFH,001,RS.N.MFH.05.Gen.ReEx.001.001
1296,RS,N,MFH,002,RS.N.MFH.05.Gen.ReEx.001.002
1297,RS,N,MFH,003,RS.N.MFH.05.Gen.ReEx.001.003
1298,RS,N,MFH,001,RS.N.MFH.06.Gen.ReEx.001.001
1299,RS,N,MFH,002,RS.N.MFH.06.Gen.ReEx.001.002
1300,RS,N,MFH,003,RS.N.MFH.06.Gen.ReEx.001.003
1301,RS,N,MFH,001,RS.N.MFH.07.Gen.ReEx.001.001
1302,RS,N,MFH,002,RS.N.MFH.07.Gen.ReEx.001.002
1303,RS,N,MFH,003,RS.N.MFH.07.Gen.ReEx.001.003
1304,RS,N,MFH,001,RS.N.MFH.08.Gen.ReEx.001.001
1305,RS,N,MFH,002,RS.N.MFH.08.Gen.ReEx.001.002
1306,RS,N,MFH,003,RS.N.MFH.08.Gen.ReEx.001.003
1307,RS,N,SFH,001,RS.N.SFH.01.Gen.ReEx.001.001
1308,RS,N,SFH,002,RS.N.SFH.01.Gen.ReEx.001.002
1309,RS,N,SFH,003,RS.N.SFH.01.Gen.ReEx.001.003
1310,RS,N,SFH,001,RS.N.SFH.02.Gen.ReEx.001.001
1311,RS,N,SFH,002,RS.N.SFH.02.Gen.ReEx.001.002
1312,RS,N,SFH,003,RS.N.SFH.02.Gen.ReEx.001.003
1313,RS,N,SFH,001,RS.N.SFH.03.Gen.ReEx.001.001
1314,RS,N,SFH,002,RS.N.SFH.03.Gen.ReEx.001.002
1315,RS,N,SFH,003,RS.N.SFH.03.Gen.ReEx.001.003
1316,RS,N,SFH,001,RS.N.SFH.04.Gen.ReEx.001.001
1317,RS,N,SFH,002,RS.N.SFH.04.Gen.ReEx.001.002
1318,RS,N,SFH,003,RS.N.SFH.04.Gen.ReEx.001.003
1319,RS,N,SFH,001,RS.N.SFH.05.Gen.ReEx.001.001
1320,RS,N,SFH,002,RS.N.SFH.05.Gen.ReEx.001.002
1321,RS,N,SFH,003,RS.N.SFH.05.Gen.ReEx.001.003
1322,RS,N,SFH,001,RS.N.SFH.06.Gen.ReEx.001.001
1323,RS,N,SFH,002,RS.N.SFH.06.Gen.ReEx.001.002
1324,RS,N,SFH,003,RS.N.SFH.06.Gen.ReEx.001.003
1325,RS,N,SFH,001,RS.N.SFH.07.Gen.ReEx.001.001
1326,RS,N,SFH,002,RS.N.SFH.07.Gen.ReEx.001.002
1327,RS,N,SFH,003,RS.N.SFH.07.Gen.ReEx.001.003
1328,RS,N,SFH,001,RS.N.SFH.08.Gen.ReEx.001.001
1329,RS,N,SFH,002,RS.N.SFH.08.Gen.ReEx.001.002
1330,RS,N,SFH,003,RS.N.SFH.08.Gen.ReEx.001.003
1331,RS,N,TH,001,RS.N.TH.01.Gen.ReEx.001.001
1332,RS,N,TH,002,RS.N.TH.01.Gen.ReEx.001.002
1333,RS,N,TH,003,RS.N.TH.01.Gen.ReEx.001.003
1334,RS,N,TH,001,RS.N.TH.02.Gen.ReEx.001.001
1335,RS,N,TH,002,RS.N.TH.02.Gen.ReEx.001.002
1336,RS,N,TH,003,RS.N.TH.02.Gen.ReEx.001.003
1337,RS,N,TH,001,RS.N.TH.03.Gen.ReEx.001.001
1338,RS,N,TH,002,RS.N.TH.03.Gen.ReEx.001.002
1339,RS,N,TH,003,RS.N.TH.03.Gen.ReEx.001.003
1340,RS,N,TH,001,RS.N.TH.04.Gen.ReEx.001.001
1341,RS,N,TH,002,RS.N.TH.04.Gen.ReEx.001.002
1342,RS,N,TH,003,RS.N.TH.04.Gen.ReEx.001.003
1343,RS,N,TH,001,RS.N.TH.05.Gen.ReEx.001.001
1344,RS,N,TH,002,RS.N.TH.05.Gen.ReEx.001.002
1345,RS,N,TH,003,RS.N.TH.05.Gen.ReEx.001.003
1346,RS,N,TH,001,RS.N.TH.06.Gen.ReEx.001.001
1347,RS,N,TH,002,RS.N.TH.06.Gen.ReEx.001.002
1348,RS,N,TH,003,RS.N.TH.06.Gen.ReEx.001.003
1349,RS,N,TH,001,RS.N.TH.07.Gen.ReEx.001.001
1350,RS,N,TH,002,RS.N.TH.07.Gen.ReEx.001.002
1351,RS,N,TH,003,RS.N.TH.07.Gen.ReEx.001.003
1352,SE,Zone3,MFH,001,SE.Zone3.MFH.01.Gen.ReEx.001.001
1353,SE,Zone3,MFH,002,SE.Zone3.MFH.01.Gen.ReEx.001.002
1354,SE,Zone3,MFH,003,SE.Zone3.MFH.01.Gen.ReEx.001.003
1355,SE,Zone3,MFH,001,SE.Zone3.MFH.02.Gen.ReEx.001.001
1356,SE,Zone3,MFH,002,SE.Zone3.MFH.02.Gen.ReEx.001.002
1357,SE,Zone3,MFH,003,SE.Zone3.MFH.02.Gen.ReEx.001.003
1358,SE,Zone3,MFH,001,SE.Zone3.MFH.03.Gen.ReEx.001.001
1359,SE,Zone3,MFH,002,SE.Zone3.MFH.03.Gen.ReEx.001.002
1360,SE,Zone3,MFH,003,SE.Zone3.MFH.03.Gen.ReEx.001.003
1361,SE,Zone3,MFH,001,SE.Zone3.MFH.04.Gen.ReEx.001.001
1362,SE,Zone3,MFH,002,SE.Zone3.MFH.04.Gen.ReEx.001.002
1363,SE,Zone3,MFH,003,SE.Zone3.MFH.04.Gen.ReEx.001.003
1364,SE,Zone3,MFH,001,SE.Zone3.MFH.05.Gen.ReEx.001.001
1365,SE,Zone3,MFH,002,SE.Zone3.MFH.05.Gen.ReEx.001.002
1366,SE,Zone3,MFH,003,SE.Zone3.MFH.05.Gen.ReEx.001.003
1367,SE,Zone3,SFH,001,SE.Zone3.SFH.01.Gen.ReEx.001.001
1368,SE,Zone3,SFH,002,SE.Zone3.SFH.01.Gen.ReEx.001.002
1369,SE,Zone3,SFH,003,SE.Zone3.SFH.01.Gen.ReEx.001.003
1370,SE,Zone3,SFH,001,SE.Zone3.SFH.02.Gen.ReEx.001.001
1371,SE,Zone3,SFH,002,SE.Zone3.SFH.02.Gen.ReEx.001.002
1372,SE,Zone3,SFH,003,SE.Zone3.SFH.02.Gen.ReEx.001.003
1373,SE,Zone3,SFH,001,SE.Zone3.SFH.03.Gen.ReEx.001.001
1374,SE,Zone3,SFH,002,SE.Zone3.SFH.03.Gen.ReEx.001.002
1375,SE,Zone3,SFH,003,SE.Zone3.SFH.03.Gen.ReEx.001.003
1376,SE,Zone3,SFH,001,SE.Zone3.SFH.04.Gen.ReEx.001.001
1377,SE,Zone3,SFH,002,SE.Zone3.SFH.04.Gen.ReEx.001.002
1378,SE,Zone3,SFH,003,SE.Zone3.SFH.04.Gen.ReEx.001.003
1379,SE,Zone3,SFH,001,SE.Zone3.SFH.05.Gen.ReEx.001.001
1380,SE,Zone3,SFH,002,SE.Zone3.SFH.05.Gen.ReEx.001.002
1381,SE,Zone3,SFH,003,SE.Zone3.SFH.05.Gen.ReEx.001.003
1382,SI,N,AB,001,SI.N.AB.01.Gen.ReEx.001.001
1383,SI,N,AB,002,SI.N.AB.01.Gen.ReEx.001.002
1384,SI,N,AB,003,SI.N.AB.01.Gen.ReEx.001.003
1385,SI,N,AB,001,SI.N.AB.02.Gen.ReEx.001.001
1386,SI,N,AB,002,SI.N.AB.02.Gen.ReEx.001.002
1387,SI,N,AB,003,SI.N.AB.02.Gen.ReEx.001.003
1388,SI,N,AB,001,SI.N.AB.03.Gen.ReEx.001.001
1389,SI,N,AB,002,SI.N.AB.03.Gen.ReEx.001.002
1390,SI,N,AB,003,SI.N.AB.03.Gen.ReEx.001.003
1391,SI,N,AB,001,SI.N.AB.04.Gen.ReEx.001.001
1392,SI,N,AB,002,SI.N.AB.04.Gen.ReEx.001.002
1393,SI,N,AB,003,SI.N.AB.04.Gen.ReEx.001.003
1394,SI,N,AB,001,SI.N.AB.05.Gen.ReEx.001.001
1395,SI,N,AB,002,SI.N.AB.05.Gen.ReEx.001.002
1396,SI,N,AB,003,SI.N.AB.05.Gen.ReEx.001.003
1397,SI,N,AB,001,SI.N.AB.06.Gen.ReEx.001.001
1398,SI,N,AB,002,SI.N.AB.06.Gen.ReEx.001.002
1399,SI,N,AB,003,SI.N.AB.06.Gen.ReEx.001.003
1400,SI,N,MFH,001,SI.N.MFH.01.Gen.ReEx.001.001
1401,SI,N,MFH,002,SI.N.MFH.01.Gen.ReEx.001.002
1402,SI,N,MFH,003,SI.N.MFH.01.Gen.ReEx.001.003
1403,SI,N,MFH,001,SI.N.MFH.02.Gen.ReEx.001.001
1404,SI,N,MFH,002,SI.N.MFH.02.Gen.ReEx.001.002
1405,SI,N,MFH,003,SI.N.MFH.02.Gen.ReEx.001.003
1406,SI,N,MFH,001,SI.N.MFH.03.Gen.ReEx.001.001
1407,SI,N,MFH,002,SI.N.MFH.03.Gen.ReEx.001.002
1408,SI,N,MFH,003,SI.N.MFH.03.Gen.ReEx.001.003
1409,SI,N,MFH,001,SI.N.MFH.04.Gen.ReEx.001.001
1410,SI,N,MFH,002,SI.N.MFH.04.Gen.ReEx.001.002
1411,SI,N,MFH,003,SI.N.MFH.04.Gen.ReEx.001.003
1412,SI,N,MFH,001,SI.N.MFH.05.Gen.ReEx.001.001
1413,SI,N,MFH,002,SI.N.MFH.05.Gen.ReEx.001.002
1414,SI,N,MFH,003,SI.N.MFH.05.Gen.ReEx.001.003
1415,SI,N,MFH,001,SI.N.MFH.06.Gen.ReEx.001.001
1416,SI,N,MFH,002,SI.N.MFH.06.Gen.ReEx.001.002
1417,SI,N,MFH,003,SI.N.MFH.06.Gen.ReEx.001.003
1418,SI,N,SFH,001,SI.N.SFH.01.Gen.ReEx.001.001
1419,SI,N,SFH,002,SI.N.SFH.01.Gen.ReEx.001.002
1420,SI,N,SFH,003,SI.N.SFH.01.Gen.ReEx.001.003
1421,SI,N,SFH,001,SI.N.SFH.02.Gen.ReEx.001.001
1422,SI,N,SFH,002,SI.N.SFH.02.Gen.ReEx.001.002
1423,SI,N,SFH,003,SI.N.SFH.02.Gen.ReEx.001.003
1424,SI,N,SFH,001,SI.N.SFH.03.Gen.ReEx.001.001
1425,SI,N,SFH,002,SI.N.SFH.03.Gen.ReEx.001.002
1426,SI,N,SFH,003,SI.N.SFH.03.Gen.ReEx.001.003
1427,SI,N,SFH,001,SI.N.SFH.04.Gen.ReEx.001.001
1428,SI,N,SFH,002,SI.N.SFH.04.Gen.ReEx.001.002
1429,SI,N,SFH,003,SI.N.SFH.04.Gen.ReEx.001.003
1430,SI,N,SFH,001,SI.N.SFH.05.Gen.ReEx.001.001
1431,SI,N,SFH,002,SI.N.SFH.05.Gen.ReEx.001.002
1432,SI,N,SFH,003,SI.N.SFH.05.Gen.ReEx.001.003
1433,SI,N,SFH,001,SI.N.SFH.06.Gen.ReEx.001.001
1434,SI,N,SFH,002,SI.N.SFH.06.Gen.ReEx.001.002
1435,SI,N,SFH,003,SI.N.SFH.06.Gen.ReEx.001.003
1436,SI,N,TH,001,SI.N.TH.01.Gen.ReEx.001.001
1437,SI,N,TH,002,SI.N.TH.01.Gen.ReEx.001.002
1438,SI,N,TH,003,SI.N.TH.01.Gen.ReEx.001.003
1439,SI,N,TH,001,SI.N.TH.02.Gen.ReEx.001.001
1440,SI,N,TH,002,SI.N.TH.02.Gen.ReEx.001.002
1441,SI,N,TH,003,SI.N.TH.02.Gen.ReEx.001.003
1442,SI,N,TH,001,SI.N.TH.03.Gen.ReEx.001.001
1443,SI,N,TH,002,SI.N.TH.03.Gen.ReEx.001.002
1444,SI,N,TH,003,SI.N.TH.03.Gen.ReEx.001.003
1445,SI,N,TH,001,SI.N.TH.04.Gen.ReEx.001.001
1446,SI,N,TH,002,SI.N.TH.04.Gen.ReEx.001.002
1447,SI,N,TH,003,SI.N.TH.04.Gen.ReEx.001.003
1448,SI,N,TH,001,SI.N.TH.05.Gen.ReEx.001.001
1449,SI,N,TH,002,SI.N.TH.05.Gen.ReEx.001.002
1450,SI,N,TH,003,SI.N.TH.05.Gen.ReEx.001.003
1451,SI,N,TH,001,SI.N.TH.06.Gen.ReEx.001.001
1452,SI,N,TH,002,SI.N.TH.06.Gen.ReEx.001.002
1453,SI,N,TH,003,SI.N.TH.06.Gen.ReEx.001.003
